"","country"
"1610","Australia"
"1611","United Kingdom"
"1612","Australia"
"1613","Australia"
"1614","Australia"
"1615","Australia"
"1616","United States"
"1617","Australia"
"1618","Australia"
"1619","Australia"
"1620","Australia"
"1621","Australia"
"1622","Australia"
"1623","Australia"
"1624","United States"
"1625","United States"
"1626","Australia"
"1627","Australia"
"1628","Australia"
"1629","Australia"
"1630","Australia"
"1631","Australia"
"1632","Australia"
"1633","Australia"
"1634","Australia"
"1635","Australia"
"1636","Australia"
"1637","Australia"
"1638","Australia"
"1639","Australia"
"1640","Australia"
"1641","Australia"
"1642","Australia"
"1643","Australia"
"1644","Australia"
"1645","Australia"
"1646","Australia"
"1647","Australia"
"1648","Australia"
"1649","Australia"
"1650","Australia"
"1651","Australia"
"1652","Australia"
"1653","Australia"
"1654","Australia"
"1655","Australia"
"1656","Australia"
"1657","Australia"
"1658","Australia"
"1659","Australia"
"1660","Australia"
"1661","Australia"
"1662","Australia"
"1663","Australia"
"1664","Australia"
"1665","Australia"
"1666","Australia"
"1667","Australia"
"1668","Australia"
"1669","Australia"
"1670","Australia"
"1671","Australia"
"1672","United States"
"1673","Australia"
"1674","India"
"1675","Country Not Found"
"1676","France"
"1677","Mexico"
"1678","Brazil"
"1679","United States"
"1680","Mexico"
"1681","Brazil"
"1682","Mexico"
"1683","Mexico"
"1684","Mexico"
"1685","Brazil"
"1686","Brazil"
"1687","Mexico"
"1688","Portugal"
"1689","Argentina"
"1690","United States"
"1691","United States"
"1692","Mexico"
"1693","United States"
"1694","Venezuela"
"1695","United States"
"1696","Brazil"
"1697","United States"
"1698","Australia"
"1699","Germany"
"1700","South Africa"
"1701","Senegal"
"1702","Germany"
"1703","Mexico"
"1704","Turkey"
"1705","United States"
"1706","French-Guiana"
"1707","French-Guiana"
"1708","Mexico"
"1709","Mexico"
"1710","Mexico"
"1711","Mexico"
"1712","Australia"
"1713","Indonesia"
"1714","Australia"
"1715","Australia"
"1716","Australia"
"1717","Papua New Guinea"
"1718","Indonesia"
"1719","Madagascar"
"1720","Finland"
"1721","Philippines"
"1722","Malaysia"
"1723","French-Guiana"
"1724","Australia"
"1725","Australia"
"1726","Brazil"
"1727","France"
"1728","United States"
"1729","Colombia"
"1730","Australia"
"1731","Australia"
"1732","Morocco"
"1733","Morocco"
"1734","Spain"
"1735","United States"
"1736","Spain"
"1737","Germany"
"1738","Austria"
"1739","Spain"
"1740","Russia"
"1741","China"
"1742","Spain"
"1743","Russia"
"1744","Russia"
"1745","Russia"
"1746","Spain"
"1747","Germany"
"1748","Algeria"
"1749","Russia"
"1750","United States"
"1751","Russia"
"1752","Spain"
"1753","Russia"
"1754","France"
"1755","Algeria"
"1756","Germany"
"1757","Algeria"
"1758","Russia"
"1759","Russia"
"1760","Russia"
"1761","Spain"
"1762","Russia"
"1763","Russia"
"1764","United States"
"1765","Russia"
"1766","Germany"
"1767","Spain"
"1768","Russia"
"1769","Spain"
"1770","Australia"
"1771","Brazil"
"1772","Spain"
"1773","Syria"
"1774","Dominican Republic"
"1775","Guinea"
"1776","India"
"1777","Australia"
"1778","United States"
"1779","Brazil"
"1780","Brazil"
"1781","Australia"
"1782","China"
"1783","Australia"
"1784","Australia"
"1785","Australia"
"1786","Australia"
"1787","Australia"
"1788","Australia"
"1789","Australia"
"1790","Australia"
"1791","Australia"
"1792","Australia"
"1793","Australia"
"1794","Australia"
"1795","Australia"
"1796","Australia"
"1797","Australia"
"1798","Australia"
"1799","Australia"
"1800","Australia"
"1801","Australia"
"1802","Australia"
"1803","Australia"
"1804","Australia"
"1805","Australia"
"1806","Australia"
"1807","Australia"
"1808","Australia"
"1809","Australia"
"1810","Australia"
"1811","Australia"
"1812","Australia"
"1813","Australia"
"1814","Australia"
"1815","Australia"
"1816","Australia"
"1817","Australia"
"1818","United States"
"1819","Dominican Republic"
"1820","Mexico"
"1821","Brazil"
"1822","Hong Kong-China"
"1823","United States"
"1824","United States"
"1825","United States"
"1826","United States"
"1827","Brazil"
"1828","Brazil"
"1829","Thailand"
"1830","Australia"
"1831","Hungary"
"1832","Hungary"
"1833","Hungary"
"1834","Hungary"
"1835","Cuba"
"1836","Germany"
"1837","Hungary"
"1838","Australia"
"1839","Germany"
"1840","Hungary"
"1841","Mexico"
"1842","Hungary"
"1843","Hungary"
"1844","Sweden"
"1845","United States"
"1846","Germany"
"1847","Germany"
"1848","Germany"
"1849","Hungary"
"1850","Germany"
"1851","Australia"
"1852","Country Not Found"
"1853","Australia"
"1854","Australia"
"1855","Solomon Islands"
"1856","Papua New Guinea"
"1857","Philippines"
"1858","Country Not Found"
"1859","Australia"
"1860","Country Not Found"
"1861","Australia"
"1862","Country Not Found"
"1863","Australia"
"1864","Australia"
"1865","Australia"
"1866","Country Not Found"
"1867","Australia"
"1868","Australia"
"1869","Country Not Found"
"1870","Australia"
"1871","Australia"
"1872","Dominican Republic"
"1873","Dominican Republic"
"1874","Dominican Republic"
"1875","Dominican Republic"
"1876","Mexico"
"1877","Philippines"
"1878","Country Not Found"
"1879","Australia"
"1880","Australia"
"1881","United States"
"1882","Australia"
"1883","Australia"
"1884","Australia"
"1885","Australia"
"1886","Australia"
"1887","Country Not Found"
"1888","Australia"
"1889","Australia"
"1890","Australia"
"1891","United States"
"1892","Australia"
"1893","United States"
"1894","United States"
"1895","Spain"
"1896","Mexico"
"1897","Australia"
"1898","Brazil"
"1899","Brazil"
"1900","Mexico"
"1901","Brazil"
"1902","Brazil"
"1903","Mexico"
"1904","Brazil"
"1905","Brazil"
"1906","Mexico"
"1907","Mexico"
"1908","Brazil"
"1909","Venezuela"
"1910","United States"
"1911","Brazil"
"1912","Mexico"
"1913","United States"
"1914","United States"
"1915","Mexico"
"1916","Brazil"
"1917","Brazil"
"1918","Brazil"
"1919","Brazil"
"1920","South Africa"
"1921","South Africa"
"1922","South Africa"
"1923","Australia"
"1924","Australia"
"1925","Australia"
"1926","Country Not Found"
"1927","Australia"
"1928","Australia"
"1929","Mexico"
"1930","United States"
"1931","Brazil"
"1932","United States"
"1933","United States"
"1934","United States"
"1935","Mexico"
"1936","Mexico"
"1937","Greece"
"1938","Mexico"
"1939","Australia"
"1940","Fiji"
"1941","Fiji"
"1942","Australia"
"1943","Dominican Republic"
"1944","Dominican Republic"
"1945","Dominican Republic"
"1946","Dominican Republic"
"1947","Country Not Found"
"1948","Country Not Found"
"1949","New Zealand"
"1950","Australia"
"1951","Sri Lanka"
"1952","United States"
"1953","France"
"1954","Australia"
"1955","Australia"
"1956","Australia"
"1957","Australia"
"1958","United States"
"1959","Country Not Found"
"1960","Australia"
"1961","Australia"
"1962","Algeria"
"1963","Nepal"
"1964","Australia"
"1965","Mexico"
"1966","Mexico"
"1967","Canada"
"1968","Australia"
"1969","Australia"
"1970","Australia"
"1971","Russia"
"1972","Russia"
"1973","Hungary"
"1974","Syria"
"1975","United States"
"1976","United States"
"1977","South Africa"
"1978","Nepal"
"1979","Spain"
"1980","India"
"1981","India"
"1982","United States"
"1983","Algeria"
"1984","Italy"
"1985","Morocco"
"1986","United States"
"1987","Sweden"
"1988","Egypt"
"1989","Syria"
"1990","Sierra Leone"
"1991","Algeria"
"1992","Spain"
"1993","Germany"
"1994","Algeria"
"1995","India"
"1996","Philippines"
"1997","Italy"
"1998","Algeria"
"1999","Country Not Found"
"2000","China"
"2001","Syria"
"2002","Russia"
"2003","Germany"
"2004","Algeria"
"2005","United States"
"2006","Italy"
"2007","Switzerland"
"2008","United States"
"2009","United States"
"2010","Country Not Found"
"2011","Australia"
"2012","Country Not Found"
"2013","Australia"
"2014","Australia"
"2015","Australia"
"2016","Australia"
"2017","Australia"
"2018","Algeria"
"2019","United States"
"2020","Venezuela"
"2021","Venezuela"
"2022","Venezuela"
"2023","Venezuela"
"2024","Venezuela"
"2025","Venezuela"
"2026","Mexico"
"2027","Mexico"
"2028","Country Not Found"
"2029","Australia"
"2030","Australia"
"2031","Australia"
"2032","Australia"
"2033","Australia"
"2034","Australia"
"2035","Australia"
"2036","Australia"
"2037","Australia"
"2038","Australia"
"2039","Country Not Found"
"2040","Australia"
"2041","Australia"
"2042","Australia"
"2043","Australia"
"2044","Australia"
"2045","Australia"
"2046","Australia"
"2047","Australia"
"2048","Australia"
"2049","Australia"
"2050","Australia"
"2051","Australia"
"2052","United States"
"2053","Australia"
"2054","Venezuela"
"2055","Panama"
"2056","Venezuela"
"2057","Brazil"
"2058","Brazil"
"2059","Brazil"
"2060","French-Guiana"
"2061","Venezuela"
"2062","Venezuela"
"2063","Brazil"
"2064","Australia"
"2065","Country Not Found"
"2066","Country Not Found"
"2067","Australia"
"2068","Australia"
"2069","Australia"
"2070","Country Not Found"
"2071","Australia"
"2072","Australia"
"2073","Australia"
"2074","Australia"
"2075","Australia"
"2076","Venezuela"
"2077","Mexico"
"2078","Brazil"
"2079","French-Guiana"
"2080","Brazil"
"2081","French-Guiana"
"2082","Mexico"
"2083","Mexico"
"2084","Brazil"
"2085","Mexico"
"2086","Brazil"
"2087","Mexico"
"2088","Brazil"
"2089","Brazil"
"2090","Mexico"
"2091","Brazil"
"2092","French-Guiana"
"2093","Malaysia"
"2094","French-Guiana"
"2095","Guinea"
"2096","United States"
"2097","United States"
"2098","Spain"
"2099","Spain"
"2100","Brazil"
"2101","Mexico"
"2102","Chile"
"2103","Brazil"
"2104","Mexico"
"2105","Brazil"
"2106","Mexico"
"2107","Mexico"
"2108","United States"
"2109","Mexico"
"2110","Mexico"
"2111","Mexico"
"2112","Mexico"
"2113","Brazil"
"2114","Uruguay"
"2115","Mexico"
"2116","Australia"
"2117","Australia"
"2118","India"
"2119","Australia"
"2120","United States"
"2121","Australia"
"2122","Country Not Found"
"2123","Australia"
"2124","Australia"
"2125","Australia"
"2126","United States"
"2127","Australia"
"2128","Cuba"
"2129","Mexico"
"2130","Mozambique"
"2131","Mexico"
"2132","Mexico"
"2133","Brazil"
"2134","United States"
"2135","Mexico"
"2136","French-Guiana"
"2137","French-Guiana"
"2138","Uruguay"
"2139","Mexico"
"2140","Brazil"
"2141","French-Guiana"
"2142","Australia"
"2143","Australia"
"2144","Australia"
"2145","Australia"
"2146","Australia"
"2147","Australia"
"2148","Australia"
"2149","Australia"
"2150","Australia"
"2151","Australia"
"2152","Australia"
"2153","Australia"
"2154","Australia"
"2155","Australia"
"2156","United States"
"2157","Mexico"
"2158","Malta"
"2159","Australia"
"2160","United States"
"2161","Australia"
"2162","India"
"2163","China"
"2164","United States"
"2165","India"
"2166","Australia"
"2167","Australia"
"2168","Australia"
"2169","Country Not Found"
"2170","Papua New Guinea"
"2171","Australia"
"2172","Australia"
"2173","Australia"
"2174","Australia"
"2175","Australia"
"2176","United States"
"2177","Mexico"
"2178","Brazil"
"2179","United States"
"2180","Brazil"
"2181","Brazil"
"2182","Mexico"
"2183","Brazil"
"2184","Mexico"
"2185","Brazil"
"2186","Senegal"
"2187","Russia"
"2188","Hungary"
"2189","Germany"
"2190","Russia"
"2191","Jamaica"
"2192","Germany"
"2193","Thailand"
"2194","Mexico"
"2195","Australia"
"2196","Australia"
"2197","Germany"
"2198","France"
"2199","Germany"
"2200","United Kingdom"
"2201","Brazil"
"2202","French-Guiana"
"2203","Venezuela"
"2204","Brazil"
"2205","Brazil"
"2206","Brazil"
"2207","Brazil"
"2208","French-Guiana"
"2209","Suriname"
"2210","Brazil"
"2211","Colombia"
"2212","United States"
"2213","Venezuela"
"2214","Australia"
"2215","Australia"
"2216","Australia"
"2217","Australia"
"2218","Australia"
"2219","Australia"
"2220","Australia"
"2221","Australia"
"2222","Australia"
"2223","Australia"
"2224","Australia"
"2225","Australia"
"2226","Australia"
"2227","Australia"
"2228","Australia"
"2229","Australia"
"2230","Australia"
"2231","Australia"
"2232","Australia"
"2233","United States"
"2234","United States"
"2235","Australia"
"2236","Australia"
"2237","Russia"
"2238","United States"
"2239","India"
"2240","Brazil"
"2241","Mexico"
"2242","Algeria"
"2243","Australia"
"2244","Australia"
"2245","Australia"
"2246","Australia"
"2247","Australia"
"2248","Australia"
"2249","Australia"
"2250","Australia"
"2251","Australia"
"2252","Australia"
"2253","Australia"
"2254","Australia"
"2255","Australia"
"2256","United States"
"2257","Australia"
"2258","Australia"
"2259","Australia"
"2260","Australia"
"2261","Australia"
"2262","Australia"
"2263","Australia"
"2264","Australia"
"2265","Australia"
"2266","Australia"
"2267","Australia"
"2268","Australia"
"2269","Australia"
"2270","Australia"
"2271","Australia"
"2272","Australia"
"2273","Australia"
"2274","United States"
"2275","Australia"
"2276","Australia"
"2277","United States"
"2278","Australia"
"2279","Australia"
"2280","Australia"
"2281","Australia"
"2282","Australia"
"2283","Australia"
